timestamp,drug_name,price_usd,vendor_id,ships_from,ships_to,product_rating,vendor_rating
1411853164255,lsd,78.7862832675,93,United Kingdom,Worldwide,22,92
1411853164256,lsd,169.5057476925,145,United Kingdom,Worldwide,35,91
1411853164256,lsd,229.5313900875,135,Undeclared,Worldwide,32,96
1411853164257,lsd,13.5632996325,141,Czech Republic,Worldwide,32,87
1411853164262,lsd,53.051828977499994,138,Australia,Australia,34,93
1411853164263,lsd,91.468287705,138,Australia,Australia,36,93
1411853164264,lsd,26.465826179999997,143,Germany,Worldwide,24,97
1411853164264,lsd,35.473123155,133,Undeclared,Undeclared,29,94
1411853164265,lsd,65.10637661999999,140,Germany,Worldwide except Australia,33,89
1411853164266,lsd,67.8022197525,13,Norway,Norway,24,95
1411853164266,lsd,47.241705974999995,130,Germany,Worldwide,16,95
1411853164267,lsd,417.33016072500004,134,United States,United States,23,96
1411853164267,lsd,64.16439818250001,146,Australia,Australia,22,95
1411853164267,lsd,112.97553939,93,United Kingdom,Worldwide,16,92
1411853164268,lsd,365.16359316750004,134,United States,United States,24,96
1411853164268,lsd,55.578710925,142,Germany,European Union,22,96
1411853164269,lsd,93.8991870075,141,Czech Republic,Worldwide,20,87
1411853164269,lsd,99.24764142000001,16,Belgium,Worldwide,19,79
1411853164270,lsd,10.170194145,144,United Kingdom,Worldwide,20,95
1411853164270,lsd,173.79006393749998,138,Australia,Australia,27,93
1411853164271,lsd,208.66508036250002,32,Ireland,Worldwide,24,95
1411853180743,lsd,11.22917622,147,Canada,Worldwide,21,90
1411853180743,lsd,40.681569825,128,United Kingdom,Worldwide,23,93
1411853180744,lsd,48.410949105,93,United Kingdom,Worldwide,20,92
1411853180748,lsd,52.166170935000004,148,United States,United States ,17,62
1411853180748,lsd,25.425881985,13,Norway,Norway,21,95
1411853180749,lsd,128.055920085,149,Australia,Australia,19,92
1411853180749,lsd,709.46087661,132,Canada,Worldwide,16,94
1411853180750,lsd,8.3290725,150,United Kingdom,Worldwide,19,85
1411853180751,lsd,88.6344199425,93,United Kingdom,Worldwide,14,92
1411853180751,lsd,417.33016072500004,139,Canada,Worldwide,19,95
1411853180751,lsd,57.3829466775,151,Netherlands,Worldwide,11,85
1411853180752,lsd,0.1043117175,152,Undeclared,Undeclared,16,94
1411853180753,lsd,168.82791984,93,United Kingdom,Worldwide,12,92
1411853180753,lsd,2869.1437642725,153,Undeclared,Worldwide,14,85
1411853180754,lsd,78.7862832675,93,United Kingdom,Worldwide,12,92
1411853180754,lsd,317.961946065,76,Australia,Worldwide,18,98
1411853180754,lsd,98.0724489525,146,Australia,Australia,19,95
1411853180755,lsd,250.54643325,93,United Kingdom,Worldwide,16,92
1411853180756,lsd,168.86202937500002,146,Australia,Australia,14,95
1411853180757,lsd,365.16359316750004,32,Ireland,Worldwide,14,95
1411853180758,lsd,78.7363088325,130,Germany,Worldwide,11,95
1411853180758,lsd,84.7530721575,145,United Kingdom,Worldwide,14,91
1411853197488,lsd,56.48499333750001,143,Germany,Worldwide,13,97
1411853197490,lsd,41.6655902475,93,United Kingdom,Worldwide,8,92
1411853197491,lsd,15.6903861,130,Germany,Worldwide except Australia,9,95
1411853197491,lsd,192.316697535,137,Undeclared,Worldwide,15,79
1411853197492,lsd,72.5180612775,61,Belgium,Worldwide,12,86
1411853197496,lsd,57.175116487500006,133,Undeclared,Undeclared,14,94
1411853197497,lsd,68.71484812499999,150,United Kingdom,Worldwide,11,85
1411853197498,lsd,37.423712609999995,141,Czech Republic,Worldwide,15,87
1411853197499,lsd,207.9099111225,64,United Kingdom,Worldwide,14,90
1411853197500,lsd,202.6705278975,13,Norway,Norway,11,95
1411853197500,lsd,2.5990672425,119,United States,United States,0,88
1411853197500,lsd,155.5842979425,130,Germany,Worldwide except Australia,14,95
1411853197501,lsd,51.977378625,154,United States,United States,12,97
1411853197501,lsd,62.372854350000004,155,United Kingdom,Worldwide,11,91
1411853197501,lsd,63.53575152,144,United Kingdom,Worldwide,12,95
1411853197502,lsd,9.578433375000001,150,United Kingdom,Worldwide,8,85
1411853197502,lsd,498.485470185,93,United Kingdom,Worldwide,11,92
1411853197502,lsd,320.4563049675,93,United Kingdom,Worldwide,13,92
1411853197503,lsd,93.559281525,148,United States,United States ,11,62
1411853197503,lsd,173.1610206525,138,Australia,Australia,13,93
1411853197503,lsd,91.13750454,138,Australia,Australia,12,93
1411853197504,lsd,20.79095145,141,Czech Republic,Worldwide,11,87
1411853197504,lsd,77.9660679375,139,United Kingdom,Worldwide,5,95
1411853197504,lsd,124.74570870000001,156,Australia,Australia,11,88
1411853214325,lsd,100.4045892525,143,Germany,Worldwide,12,97
1411853214325,lsd,72.90992430749999,149,Australia,Australia,11,92
1411853214326,lsd,283.4799825375,49,Netherlands,Worldwide,8,86
1411853214326,lsd,83.1638058,32,Ireland,Worldwide,11,95
1411853214327,lsd,634.1248124699999,32,Ireland,Worldwide,11,95
1411853214328,lsd,85.7033796675,140,Germany,Worldwide except Australia,7,89
1411853214328,lsd,265.5661307025,93,United Kingdom,Worldwide,9,92
1411853214329,lsd,62.372854350000004,156,Australia,Australia,11,88
1411853214329,lsd,126.669327825,128,United Kingdom,Worldwide,7,93
1411853214329,lsd,155.932135875,32,Ireland,Worldwide,6,95
1411853214330,lsd,88.36154366250001,146,Australia,Australia,9,95
1411853214330,lsd,98.888301435,16,Belgium,Worldwide,9,79
1411853214330,lsd,118.508423265,146,Australia,Australia,10,95
1411853214331,lsd,88.3139489625,93,United Kingdom,Worldwide,9,92
1411853214331,lsd,212.1454428,93,United Kingdom,Worldwide,8,92
1411853214332,lsd,156.9026711325,130,Germany,Worldwide,5,95
1411853214332,lsd,11.25931953,144,United Kingdom,Worldwide,9,95
1411853214333,lsd,36.3841650375,133,Undeclared,Undeclared,11,94
1411853214334,lsd,632.8853671575,130,Germany,Worldwide except Australia,8,95
1411853214334,lsd,374.2375227225,137,Undeclared,Worldwide,8,79
1411853231302,lsd,332.6556198225,64,United Kingdom,Worldwide,9,90
1411853231303,lsd,72.5180612775,98,Netherlands,Worldwide except Australia,6,94
1411853231303,lsd,188.158507245,146,Australia,Australia,7,95
1411853231304,lsd,51.977378625,151,Netherlands,Worldwide,6,85
1411853231304,lsd,1084.9691778225,76,Australia,Worldwide,9,98
1411853231305,lsd,68.85723560250001,93,United Kingdom,Worldwide,7,92
1411853231305,lsd,301.4691926475,32,Ireland,Worldwide,8,95
1411853231305,lsd,131.8512007875,98,Netherlands,Worldwide except Australia,5,94
1411853231306,lsd,320.422592055,93,United Kingdom,Worldwide,6,92
1411853231306,lsd,80.0451630825,154,United States,United States,4,97
1411853231307,lsd,706.8931425449999,134,United States,United States,7,96
1411853231307,lsd,961.58269443,134,United States,United States,6,96
1411853231307,lsd,207.9099111225,155,United Kingdom,Worldwide,5,91
1411853231308,lsd,1.5595196699999998,6,Undeclared,Worldwide,5,95
1411853231308,lsd,48.2550764625,144,United Kingdom,Worldwide,4,95
1411853231308,lsd,116.0291360175,61,Belgium,Worldwide,5,86
1411853231309,lsd,550.96100667,32,Ireland,Worldwide,7,95
1411853231309,lsd,53.2009590375,144,United Kingdom,Worldwide,6,95
1411853231310,lsd,139.25812597499998,42,Australia,Australia,6,91
1411853231310,lsd,13.1849217675,113,Netherlands,Worldwide,3,91
1411853231310,lsd,327.45788196,146,Australia,Australia,6,95
1411853231311,lsd,52.8598636875,138,Australia,Australia,7,93
1411853231311,lsd,10.395475725,6,United States,United States,7,95
1411853231311,lsd,706.8931425449999,137,Undeclared,Worldwide,7,79
1411853231312,lsd,105.48096063000001,142,Germany,European Union,6,96
1411853247716,lsd,220.9040574675,148,United States,United States ,4,62
1411853247717,lsd,22.414723965,157,Netherlands,Worldwide,2,1121
1411853247717,lsd,98.888301435,16,Belgium,Worldwide,1,79
1411853247718,lsd,30.146879602499997,151,Netherlands,Worldwide,4,85
1411853247718,lsd,167.608702275,93,United Kingdom,Worldwide,4,92
1411853247719,lsd,128.661959265,93,United Kingdom,Worldwide,4,92
1411853247719,lsd,374.2375227225,139,Canada,Worldwide,3,95
1411853247720,lsd,38.236788735000005,142,Germany,European Union,2,96
1411853247720,lsd,506.6769146775,8,United Kingdom,Worldwide,4,87
1411853247721,lsd,353.44657127249997,155,United Kingdom,Worldwide,3,91
1411853247721,lsd,103.95475725,155,United Kingdom,Worldwide,6,91
1411853247722,lsd,7.84519305,157,Netherlands,Worldwide,4,1121
1411853247722,lsd,961.58269443,139,Canada,Worldwide,4,95
1411853247723,lsd,1767.2328563625001,139,Canada,Worldwide,3,95
1411853247723,lsd,80.424730815,144,United Kingdom,Worldwide,3,95
1411853247724,lsd,65.9254020825,49,Netherlands,Worldwide,5,86
1411853247724,lsd,168.892172685,144,United Kingdom,Worldwide,4,95
1411853247725,lsd,1.5595196699999998,6,Undeclared,Worldwide,4,95
1411853247726,lsd,212.1454428,93,United Kingdom,Worldwide,1,92
1411853247726,lsd,759.4785434625,76,Australia,Worldwide,2,98
1411853247726,lsd,104.39223186750002,93,United Kingdom,Worldwide,2,92
1411853247727,lsd,1980.091029795,135,Undeclared,Worldwide,5,96
1411853247727,lsd,241.2745890675,144,United Kingdom,Worldwide,3,95
1411853267151,lsd,273.4446400425,144,United Kingdom,Worldwide,3,95
1411853267152,lsd,151.62878175,49,Netherlands,Worldwide,5,86
1411853267152,lsd,197.5144353975,158,United States,Worldwide,3,83
1411853267152,lsd,103.95475725,159,Undeclared,Worldwide,4,81
1411853267153,lsd,72.879384375,150,United Kingdom,Worldwide,1,85
1411853267153,lsd,656.1893187675,138,Australia,Australia,4,93
1411853267154,lsd,656.1893187675,138,Australia,Australia,5,93
1411853267154,lsd,0,146,Australia,Australia,0,95
1411853267155,lsd,60.091878352500004,93,United Kingdom,Worldwide,3,92
1411853267155,lsd,509.37870714750005,131,United Kingdom,Worldwide,4,89
1411853267155,lsd,103.95475725,151,Netherlands,Worldwide,4,85
1411853267156,lsd,25.9886893125,154,United States,United States,4,97
1411853267156,lsd,553.774646685,142,Germany,European Union,1,96
1411853267157,lsd,637.961738535,149,Australia,Australia,4,92
1411853267157,lsd,490.2511904625,146,Australia,Australia,3,95
1411853267157,lsd,14.553666015,160,United States,Worldwide except Australia,2,72
1411853267158,lsd,117.4204877475,144,United Kingdom,Worldwide,4,95
1411853267163,lsd,103.95475725,161,New Zealand,New Zealand,2,79
1411853267164,lsd,5520.003955935,153,Undeclared,Worldwide,2,85
1411853267165,lsd,228.70086257250003,151,Netherlands,Worldwide,1,85
1411853267165,lsd,32.9628993525,98,Netherlands,Worldwide except Australia,1,94
1411853267165,lsd,29.903750010000003,162,Netherlands,European Union,1,97
1411853282879,lsd,78.59947407,42,Australia,Australia,2,91
1411853282879,lsd,396.068021745,146,Australia,Australia,2,95
1411853282880,lsd,445.966305225,146,Australia,Australia,2,95
1411853282880,lsd,7.9110323849999995,157,Netherlands,Worldwide,1,1121
1411853282881,lsd,32.9628993525,113,Netherlands,Worldwide,0,91
1411853282881,lsd,217.55458045499998,163,Germany,Worldwide,3,3
1411853282881,lsd,145.036122555,140,Germany,Worldwide except Australia,2,89
1411853282882,lsd,16.8893759175,164,United Kingdom,Worldwide,2,93
1411853282882,lsd,290.0726417325,61,Belgium,Worldwide,1,86
1411853282883,lsd,1148.3312086874998,138,Australia,Australia,3,93
1411853282884,lsd,4989.833900715,153,United Kingdom,Worldwide,2,85
1411853282884,lsd,508.26419792250005,93,United Kingdom,Worldwide,1,92
1411853282885,lsd,128.661959265,93,United Kingdom,Worldwide,2,92
1411853282885,lsd,118.4104575075,93,United Kingdom,Worldwide,2,92
1411853282886,lsd,594.6358865025001,93,United Kingdom,Worldwide,2,92
1411853282886,lsd,706.8931425449999,139,United Kingdom,Worldwide,1,95
1411853282887,lsd,1.5595196699999998,6,Undeclared,Worldwide,1,95
1411853282887,lsd,267.164122755,12,Germany,Worldwide,2,82
1411853282887,lsd,143.45756500500002,12,Germany,Worldwide,2,82
1411853282888,lsd,197.77660287,98,Netherlands,Worldwide except Australia,1,94
1411853282888,lsd,448.2940826775,142,Germany,European Union,2,96
1411853282889,lsd,172.564897035,154,United States,United States,1,97
1411853282889,lsd,250.51708318500002,142,Germany,European Union,2,96
1411853282889,lsd,88.46744187,144,United Kingdom,Worldwide,1,95
1411853298955,lsd,1.5595196699999998,6,Undeclared,Worldwide,2,95
1411853298955,lsd,3118.6462871025,139,United Kingdom,Worldwide,1,95
1411853298956,lsd,415.8194256225,148,United States,United States ,2,62
1411853298956,lsd,922.95800889,98,Netherlands,Worldwide except Australia,1,94
1411853298957,lsd,62.372854350000004,158,United States,Worldwide,1,83
1411853298957,lsd,52.740480315000006,38,France,Worldwide,1,90
1411853298958,lsd,46.147821119999996,157,Netherlands,Worldwide,0,1121
1411853298959,lsd,24.94914174,161,New Zealand,New Zealand,1,79
1411853298959,lsd,103.95475725,158,United States,Worldwide,0,83
1411853298960,lsd,7.796805105,160,United States,Worldwide except Australia,0,72
1411853298961,lsd,492.7459459875,146,Australia,Australia,1,95
1411853298961,lsd,117.3475092075,157,Netherlands,Worldwide,2,1121
1411853298961,lsd,305.6146910175,144,United Kingdom,Worldwide,1,95
1411853298962,lsd,145.53666015,141,Czech Republic,Worldwide,2,87
1411853298962,lsd,199.89774,150,United Kingdom,Worldwide,1,85
1411853298963,lsd,3518.8724991374997,153,United Kingdom,Worldwide,1,85
1411853298963,lsd,2505.3124260824998,153,United Kingdom,Worldwide,0,85
1411853298963,lsd,259.8872897475,32,Ireland,Worldwide,0,95
1411853298964,lsd,802.626708615,93,United Kingdom,Worldwide,0,92
1411853298964,lsd,253.37197193999998,93,United Kingdom,Worldwide,1,92
1411853298965,lsd,706.8931425449999,139,Canada,Worldwide,1,95
1411853314914,lsd,309.7855732275,136,United States,United States,1,90
1411853314915,lsd,392.25727276500004,130,Germany,Worldwide,0,95
1411853314916,lsd,3118.6462871025,139,United Kingdom,Worldwide,1,95
1411853314917,lsd,272.3618606175,146,Australia,Australia,1,95
1411853314917,lsd,979.57507752,8,United Kingdom,Worldwide,1,87
1411853314918,lsd,114.71036620499999,98,Netherlands,Worldwide except Australia,1,94
1411853314918,lsd,824.069707455,98,Netherlands,Worldwide except Australia,0,94
1411853314919,lsd,1332.701574435,107,United States,Worldwide,1,83
1411853314919,lsd,485.46911298,12,Germany,Worldwide,1,82
1411853314920,lsd,86.124989385,138,Australia,Australia,0,93
1411853314920,lsd,1089.4470458475,12,Germany,Worldwide,1,82
1411853314920,lsd,6757.0667570774995,134,United States,United States,1,96
1411853314921,lsd,1767.2328563625001,134,United States,United States,0,96
1411853314921,lsd,1637.2894098,134,United States,United States,0,96
1411853314922,lsd,3118.6462871025,134,United States,United States,1,96
1411853314922,lsd,154.2262625025,162,Netherlands,European Union,1,97
1411853314922,lsd,15.532133722500001,162,Netherlands,European Union,1,97
1411853314923,lsd,282.76804515000003,162,Netherlands,European Union,0,97
1411853314923,lsd,530.659487385,144,United Kingdom,Worldwide,0,95
1411853314924,lsd,60.3330248325,42,Australia,Australia,0,91
1411853314924,lsd,395.5536023625,157,Netherlands,Worldwide,0,1121
1411853314924,lsd,168.892172685,8,United Kingdom,Worldwide,0,87
1411853314925,lsd,11435.0363860425,139,United Kingdom,Worldwide,1,95
1411853314925,lsd,83.1638058,160,United States,Worldwide except Australia,1,72
1411853331847,lsd,499.74435,150,United Kingdom,Worldwide,1,85
1411853331847,lsd,6757.0667570774995,139,Canada,Worldwide,0,95
1411853331848,lsd,1184.7863691525,149,Australia,Australia,1,92
1411853331849,lsd,606.15499377,42,Australia,Australia,0,91
1411853331850,lsd,727.684093995,107,United States,Worldwide,1,83
1411853331851,lsd,51.977378625,165,Undeclared,Undeclared,1,92
1411853331851,lsd,57.175116487500006,146,Australia,Australia,0,95
1411853331852,lsd,257.10974238,113,Netherlands,Worldwide,0,91
1411853331852,lsd,72.768330075,154,United States,United States,0,97
1411853331853,lsd,153.333465255,154,United States,United States,0,97
1411853331853,lsd,1039.5487623675,107,United States,Worldwide,1,83
1411853331853,lsd,2.962770075,101,Undeclared,Worldwide,0,88
1411853331854,lsd,12.47457087,160,United States,Worldwide except Australia,1,72
1411853331854,lsd,227.84336472750002,149,Australia,Australia,0,92
1411853331854,lsd,0,166,United States,United States,0,NEW VENDOR
1411853331855,lsd,77.9660679375,141,Czech Republic,Worldwide,1,87
1411853331855,lsd,129.10062375,150,United Kingdom,Worldwide,0,85
1411853331855,lsd,1148.3312086874998,138,Australia,Australia,1,93
1411853331856,lsd,33.7783552125,164,United Kingdom,Worldwide,1,93
1411853331856,lsd,10.395475725,152,Undeclared,Undeclared,1,94
1411853331856,lsd,114.524746875,150,United Kingdom,Worldwide,1,85
1411853331857,lsd,2.962770075,101,Undeclared,Worldwide,1,88
1411853331857,lsd,279.02392875,150,United Kingdom,Worldwide,0,85
1411853331858,lsd,1247.4586734900001,31,China,Worldwide,1,64
1411853348112,lsd,2.079095145,6,Undeclared,Worldwide,0,95
1411853348113,lsd,10135.6003339275,153,United Kingdom,Worldwide,0,85
1411853348116,lsd,5197.7438118375,153,United Kingdom,Worldwide,0,85
1411853348117,lsd,18711.8773259925,153,United Kingdom,Worldwide,0,85
1411853348117,lsd,14553.682673145002,153,United Kingdom,Worldwide,0,85
1411853348118,lsd,2089.49300046,153,United Kingdom,Worldwide,0,85
1411853348119,lsd,4168.590525195,153,United Kingdom,Worldwide,0,85
1411853348119,lsd,3368.1381011250005,153,United Kingdom,Worldwide,0,85
1411853348120,lsd,10135.6003339275,153,United Kingdom,Worldwide,0,85
1411853348120,lsd,5062.60223079,153,United Kingdom,Worldwide,0,85
1411853348120,lsd,6731.078067765,153,United Kingdom,Worldwide,0,85
1411853348121,lsd,49.4826231,146,Australia,Australia,0,95
1411853348122,lsd,4624.4220218625,93,United Kingdom,Worldwide,0,92
1411853348122,lsd,4423.3558319775,93,United Kingdom,Worldwide,0,92
1411853348122,lsd,2250.2865383175,93,United Kingdom,Worldwide,0,92
1411853348123,lsd,1446.038833545,93,United Kingdom,Worldwide,0,92
1411853348124,lsd,2718.354632355,93,United Kingdom,Worldwide,0,92
1411853348124,lsd,2571.9759426375003,93,United Kingdom,Worldwide,0,92
1411853348125,lsd,1496.368642305,93,United Kingdom,Worldwide,0,92
1411853348126,lsd,1.6217894025,6,Undeclared,Worldwide,0,95
1411853348126,lsd,304.157896575,93,United Kingdom,Worldwide,0,92
1411853348131,lsd,253.37197193999998,93,United Kingdom,Worldwide,0,92
1411853348131,lsd,454.5734100975,93,United Kingdom,Worldwide,0,92
1411853348132,lsd,3430.510955475,132,Canada,Worldwide,0,94
1411853348132,lsd,5509.60848021,132,Canada,Worldwide,0,94
1411853363937,lsd,36488.16104349,139,Canada,Worldwide,0,95
1411853363940,lsd,1637.2894098,139,United Kingdom,Worldwide,0,95
1411853363940,lsd,77966.1563843175,139,Canada,Worldwide,0,95
1411853363941,lsd,5197.7438118375,139,Canada,Worldwide,0,95
1411853363941,lsd,12214.6978586625,139,Canada,Worldwide,0,95
1411853363941,lsd,22870.0723754625,139,United Kingdom,Worldwide,0,95
1411853363943,lsd,1637.2894098,139,Canada,Worldwide,0,95
1411853363943,lsd,519.7741828725,136,United States,United States,0,90
1411853363944,lsd,235.35420501000002,130,Germany,Worldwide,0,95
1411853363944,lsd,374.2375227225,139,United Kingdom,Worldwide,0,95
1411853363944,lsd,36488.16104349,139,United Kingdom,Worldwide,0,95
1411853363945,lsd,77966.1563843175,139,United Kingdom,Worldwide,0,95
1411853363945,lsd,12214.6978586625,139,United Kingdom,Worldwide,0,95
1411853363946,lsd,3118.6462871025,139,Canada,Worldwide,0,95
1411853363946,lsd,5197.7438118375,139,United Kingdom,Worldwide,0,95
1411853363946,lsd,22870.0723754625,139,Canada,Worldwide,0,95
1411853363947,lsd,553.774646685,142,Germany,European Union,0,96
1411853363950,lsd,171.4063627125,142,Germany,European Union,0,96
1411853363952,lsd,73.83683109,142,Germany,European Union,0,96
1411853363953,lsd,309.850222695,142,Germany,European Union,0,96
1411853363953,lsd,297.3110023575,12,Germany,Worldwide,0,82
1411853363953,lsd,59.33313951,98,Netherlands,Worldwide except Australia,0,94
1411853363954,lsd,444.07481252250005,167,Sweden,Sweden,0,96
1411853363954,lsd,1286.961481245,12,Germany,Worldwide,0,82
1411853363954,lsd,54.7180401,167,Sweden,Sweden,0,96
1411853379904,lsd,177.76303152,12,Germany,Worldwide,0,82
1411853379906,lsd,4455.5060518274995,12,Germany,Worldwide,0,82
1411853379907,lsd,1.5595196699999998,6,Undeclared,Worldwide,0,95
1411853379908,lsd,256.199890365,167,Sweden,Sweden,0,96
1411853379908,lsd,751.5516461775,167,Sweden,Sweden,0,96
1411853379909,lsd,534.32824551,12,Germany,Worldwide,0,82
1411853379909,lsd,2128.995808215,12,Germany,Worldwide,0,82
1411853379911,lsd,2326.5102436125,12,Germany,Worldwide,0,82
1411853379911,lsd,60.6515127,142,Germany,European Union,0,96
1411853379912,lsd,2637.0228258825,98,Netherlands,Worldwide except Australia,0,94
1411853379912,lsd,4158.19504947,12,Germany,Worldwide,0,82
1411853379912,lsd,43.51107474,168,Netherlands,Worldwide,0,NEW VENDOR
1411853379913,lsd,188.54719729500002,98,Netherlands,Worldwide except Australia,0,94
1411853379913,lsd,38463.303810975,134,United States,United States,0,96
1411853379913,lsd,3118.6462871025,134,United States,United States,0,96
1411853379914,lsd,11435.0363860425,134,United States,United States,0,96
1411853379914,lsd,15.822064769999999,168,Netherlands,Worldwide,0,NEW VENDOR
1411853379915,lsd,70689.31504774501,134,United States,United States,0,96
1411853379915,lsd,54576.30942936,134,United States,United States,0,96
1411853379916,lsd,1538.5319937900001,154,United States,United States,0,97
1411853379916,lsd,65.9254020825,168,Netherlands,Worldwide,0,NEW VENDOR
1411853379917,lsd,628.9270746075,154,United States,United States,0,97
1411853379917,lsd,20271.200667855,134,United States,United States,0,96
1411853379918,lsd,295.56150051,128,United Kingdom,Worldwide,0,93
1411853379918,lsd,22.9156581825,162,Netherlands,European Union,0,97
1411853395690,lsd,61.6799548425,162,Netherlands,European Union,0,97
1411853395693,lsd,791.1068081025,168,Netherlands,Worldwide,0,NEW VENDOR
1411853395693,lsd,5197.7438118375,134,United States,United States,0,96
1411853395694,lsd,263.702401575,168,Netherlands,Worldwide,0,NEW VENDOR
1411853395694,lsd,118.6658823975,168,Netherlands,Worldwide,0,NEW VENDOR
1411853395694,lsd,246373.05390474,134,United States,United States,0,96
1411853395695,lsd,769.2659968950001,169,United States,Worldwide,0,37
1411853395695,lsd,461.479004445,168,Netherlands,Worldwide,0,NEW VENDOR
1411853395696,lsd,514.113983175,162,Netherlands,European Union,0,97
1411853395696,lsd,623.7293367450001,155,United Kingdom,Worldwide,0,91
1411853395697,lsd,327.45788196,154,United States,United States,0,97
1411853395697,lsd,198.0133865025,170,Netherlands,Worldwide,0,93
1411853395697,lsd,155.932135875,165,Undeclared,Worldwide,0,92
1411853395698,lsd,179322.15932697,139,Undeclared,Worldwide,0,95
1411853395698,lsd,99.00649494000001,170,Netherlands,Worldwide,0,93
1411853395699,lsd,250.51708318500002,17,Netherlands,Worldwide,0,86
1411853395699,lsd,545.7632688074999,160,United States,Worldwide except Australia,0,72
1411853395699,lsd,246892.8280876125,139,Undeclared,Worldwide,0,95
1411853395700,lsd,1211.07411183,133,Undeclared,Undeclared,0,94
1411853395700,lsd,495.02255913749997,170,Netherlands,Worldwide,0,93
1411853395701,lsd,207.9099111225,160,United States,Worldwide except Australia,0,72
1411853395701,lsd,70689.31504774501,139,Undeclared,Worldwide,0,95
1411853395701,lsd,15.593213587500001,90,Undeclared,Worldwide,0,64
1411853395702,lsd,171.5253494625,160,United States,Worldwide except Australia,0,72
1411853395702,lsd,83.1638058,171,United States,United States,0,90
1411853411623,lsd,527.4044065275,98,Netherlands,Worldwide except Australia,0,94
1411853411624,lsd,2278.4352337650002,149,Australia,Australia,0,92
1411853411624,lsd,4482.939240285,17,Belgium,Worldwide,0,86
1411853411625,lsd,675.70671537,171,United States,United States,0,90
1411853411625,lsd,5717.5179947100005,148,United States,Worldwide,0,62
1411853411625,lsd,445.966305225,131,United Kingdom,Worldwide,0,89
1411853411626,lsd,363.8420469975,171,United States,United States,0,90
1411853411626,lsd,909.7730871225001,157,Netherlands,Worldwide,0,1121
1411853411627,lsd,2637.0228258825,49,Netherlands,Worldwide,0,86
1411853411627,lsd,346.51281672749997,170,Netherlands,Worldwide,0,93
1411853411627,lsd,7746.679160205001,149,Australia,Australia,0,92
1411853411628,lsd,65.9254020825,17,Belgium,Worldwide,0,86
1411853411628,lsd,20271.200667855,139,United Kingdom,Worldwide,0,95
1411853411629,lsd,135141.337521285,139,Undeclared,Worldwide,0,95
1411853411629,lsd,413.78594206500003,172,United Kingdom,Worldwide,0,72
1411853411629,lsd,2637.0228258825,157,Netherlands,Worldwide,0,1121
1411853411630,lsd,4101.18294483,149,Australia,Australia,0,92
1411853411630,lsd,727.684093995,148,United States,United States ,0,62
1411853411631,lsd,4455.2046187275,170,Netherlands,Worldwide,0,93
1411853411631,lsd,675.5690873625,172,United Kingdom,Worldwide,0,72
1411853411631,lsd,3118.6462871025,148,United States,Worldwide,0,62
1411853411632,lsd,311.8722042,42,Australia,Australia,0,91
1411853411632,lsd,92.89057599,172,United Kingdom,Worldwide,0,72
1411853433036,lsd,138.44385998250002,17,Belgium,Worldwide,0,86
1411853433037,lsd,363.8420469975,158,United States,Worldwide,0,83
1411853433037,lsd,139.435812855,42,Australia,Australia,0,91
1411853433038,lsd,197.5144353975,171,United States,United States,0,90
1411853433038,lsd,49.503247470000005,170,Netherlands,Worldwide,0,93
1411853433039,lsd,303.2575635,98,Netherlands,Worldwide except Australia,0,94
1411853433039,lsd,579.05933106,144,United Kingdom,Worldwide,0,95
1411853433040,lsd,38463.303810975,139,Canada,Worldwide,0,95
1411853433040,lsd,2475.112399065,170,Netherlands,Worldwide,0,93
1411853433040,lsd,219.559903815,172,United Kingdom,Worldwide,0,72
1411853433041,lsd,72.768330075,160,United States,Worldwide except Australia,0,72
1411853433041,lsd,597.7406474325,158,United States,Worldwide,0,83
1411853433042,lsd,494.4419037975,17,Belgium,Worldwide,0,86
1411853433042,lsd,83163.900196155,139,Undeclared,Worldwide,0,95
1411853433042,lsd,1689.266788425,148,United States,Worldwide,0,62
1411853433043,lsd,311.86466837250003,160,United States,Worldwide except Australia,0,72
1411853433043,lsd,296.271454785,154,United States,United States,0,97
1411853433043,lsd,485.9890850775,146,Australia,Australia,0,95
1411853433044,lsd,894.0121022175,146,Australia,Australia,0,95
1411853433044,lsd,97.19789634,146,Australia,Australia,0,95
1411853433045,lsd,112.073619825,113,Netherlands,Worldwide,0,91
1411853433045,lsd,597.7406474325,160,United States,United States,0,72
1411853433045,lsd,257.288222505,146,Australia,Australia,0,95
1411853433046,lsd,51.45780315,146,Australia,Australia,0,95
1411853433046,lsd,108.6329196375,146,Australia,Australia,0,95
1411853449353,lsd,44.1809701425,154,United States,United States,0,97
1411853449353,lsd,743.2773075825,146,Australia,Australia,0,95
1411853449354,lsd,494.4419037975,113,Netherlands,Worldwide,0,91
1411853449354,lsd,914.8030536675001,146,Australia,Australia,0,95
1411853449355,lsd,202.71217326,159,Undeclared,Worldwide,0,81
1411853449356,lsd,259.8872897475,165,Undeclared,Undeclared,0,92
1411853449356,lsd,60.6515127,113,Netherlands,Worldwide,0,91
1411853449357,lsd,103.95475725,165,Undeclared,Undeclared,0,92
1411853449357,lsd,545.7632688074999,154,United States,United States,0,97
1411853449357,lsd,1.5595196699999998,6,Undeclared,Worldwide,0,95
1411853449358,lsd,840.9947793975001,146,Australia,Australia,0,95
1411853449358,lsd,1186.660410465,163,Germany,Worldwide,0,3
